Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2024-12-05 14:15:00,ges,239,17,39,63,20,50,141,159,bes,20,16,69,125,113,443,201
2024-12-05 14:30:00,ges,241,19,41,61,20,50,145,153,1,32,3,72,142,111,443,199
2024-12-05 14:45:00,ges,252,19,50,63,20,50,155,154,1,38,11,76,137,109,444,202
2024-12-05 15:00:00,ges,248,1,56,63,20,50,156,146,1,42,18,82,135,109,444,208
2024-12-05 15:15:00,ges,258,bes,57,63,20,50,154,150,bes,45,17,82,132,114,443,215
2024-12-05 15:30:00,ges,271,bes,63,63,20,50,174,147,1,48,32,85,130,122,444,219
2024-12-05 15:45:00,ges,275,bes,54,63,20,50,184,148,1,53,30,86,125,109,450,227
2024-12-05 16:00:00,ges,279,bes,44,63,20,50,174,150,bes,64,29,91,123,116,454,231
2024-12-05 16:15:00,ges,288,bes,27,63,20,50,172,156,bes,69,21,83,134,114,449,244
2024-12-05 16:30:00,ges,304,1,23,63,20,50,200,163,bes,67,16,89,137,119,446,248
2024-12-05 16:45:00,ges,304,bes,27,63,20,50,186,162,bes,71,4,91,128,110,443,257
2024-12-05 17:00:00,ges,303,bes,5,63,20,50,196,161,bes,78,8,87,140,108,449,267
2024-12-05 17:15:00,ges,315,5,1,63,20,50,197,159,bes,75,1,85,150,108,450,273
2024-12-05 17:30:00,ges,332,7,bes,63,20,50,196,161,bes,73,8,83,167,121,449,276
2024-12-05 17:45:00,ges,329,9,2,63,20,50,189,157,1,76,23,85,153,116,441,279
2024-12-05 18:00:00,ges,328,8,bes,63,20,50,190,152,2,83,17,84,134,98,433,280
2024-12-05 18:15:00,ges,330,9,11,63,20,50,211,158,6,88,13,83,126,112,432,284
2024-12-05 18:30:00,ges,339,18,18,63,20,50,234,158,16,97,11,84,140,104,421,283
2024-12-05 18:45:00,ges,358,7,23,60,20,50,249,162,28,101,15,79,153,104,414,281
2024-12-05 19:00:00,ges,364,6,41,62,20,50,254,162,30,107,21,81,153,98,400,271
2024-12-05 19:15:00,ges,371,8,58,63,20,50,286,168,46,118,44,79,166,106,386,261
2024-12-05 19:30:00,ges,386,21,67,63,20,50,301,172,55,138,42,78,174,114,385,256
2024-12-05 19:45:00,ges,419,24,83,63,20,50,327,178,74,149,63,79,185,118,387,254
2024-12-05 20:00:00,ges,436,29,109,63,20,50,365,185,82,162,83,84,190,124,380,254
2024-12-05 20:15:00,ges,451,40,132,63,20,50,422,198,105,181,114,90,201,134,377,256
2024-12-05 20:30:00,ges,463,56,160,63,20,50,475,207,118,184,129,90,209,142,375,256
2024-12-05 20:45:00,ges,473,55,179,63,20,50,498,ges,124,185,150,102,218,147,367,256
2024-12-05 21:00:00,ges,485,57,191,63,ges,50,513,ges,130,185,156,112,225,150,358,256
2024-12-05 21:15:00,ges,503,67,202,63,ges,ges,532,ges,133,185,158,116,229,152,364,257
2024-12-05 21:30:00,ges,524,81,212,ges,ges,ges,550,ges,136,185,203,119,240,155,377,258
2024-12-05 21:45:00,ges,541,94,232,ges,ges,ges,584,ges,141,185,208,125,249,162,395,258
2024-12-05 22:00:00,ges,564,103,248,ges,ges,ges,604,ges,138,185,220,130,256,170,407,263
2024-12-05 22:15:00,ges,576,ges,271,ges,ges,ges,616,ges,142,185,226,138,261,179,421,268
2024-12-05 22:30:00,ges,592,ges,284,ges,ges,ges,636,ges,146,185,235,141,271,180,455,299
2024-12-05 22:45:00,ges,610,ges,303,ges,ges,ges,665,ges,150,185,242,150,277,184,478,304
2024-12-05 23:00:00,ges,622,ges,311,ges,ges,ges,670,ges,153,186,244,149,280,188,513,307
2024-12-05 23:15:00,ges,627,ges,317,ges,ges,ges,679,ges,154,186,244,150,283,188,517,308
2024-12-05 23:30:00,ges,640,ges,326,ges,ges,ges,683,ges,154,186,245,153,283,191,520,311
2024-12-05 23:45:00,ges,642,ges,327,ges,ges,ges,685,ges,154,186,248,152,284,191,522,311
2024-12-12 00:00:00,ges,647,ges,351,ges,ges,ges,691,ges,164,175,236,134,261,177,546,317
2024-12-12 00:15:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,546,316
2024-12-12 00:30:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 00:45:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 01:00:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 01:15:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 01:30:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 01:45:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 02:00:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 02:15:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 02:30:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 02:45:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 03:00:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 03:15:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 03:30:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 03:45:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 04:00:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 04:15:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 04:30:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 04:45:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 05:00:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 05:15:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,316
2024-12-12 05:30:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,314
2024-12-12 05:45:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,312
2024-12-12 06:00:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,545,306
2024-12-12 06:15:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,541,300
2024-12-12 06:30:00,ges,648,ges,351,ges,ges,ges,691,ges,164,175,236,135,261,177,538,298
2024-12-12 06:45:00,ges,648,ges,351,ges,ges,ges,691,239,164,175,236,135,261,177,535,280
2024-12-12 07:00:00,ges,646,158,340,63,ges,275,685,239,162,175,234,110,259,169,524,273
2024-12-12 07:15:00,ges,642,167,335,63,150,275,680,237,162,175,234,107,255,167,515,261
2024-12-12 07:30:00,ges,629,166,327,63,150,275,677,239,161,170,235,116,250,162,510,254
2024-12-12 07:45:00,ges,615,161,318,63,150,275,659,239,161,166,230,124,251,156,502,253
2024-12-12 08:00:00,ges,603,153,309,63,150,275,646,236,155,165,220,119,241,154,496,250
2024-12-12 08:15:00,ges,588,145,299,63,150,275,628,235,147,164,218,110,232,152,491,245
2024-12-12 08:30:00,ges,584,134,287,63,150,275,608,231,142,159,219,106,221,145,480,239
2024-12-12 08:45:00,ges,561,116,278,63,150,275,587,222,130,153,215,103,205,139,473,226
2024-12-12 09:00:00,ges,543,93,265,63,150,275,560,214,124,148,193,94,189,134,465,220
2024-12-12 09:15:00,ges,532,68,248,63,150,275,525,208,96,133,163,92,186,135,460,217
2024-12-12 09:30:00,ges,503,53,217,63,150,175,499,200,80,124,148,92,189,129,462,220
2024-12-12 09:45:00,ges,470,30,167,63,150,167,461,186,65,105,112,91,179,132,462,220
2024-12-12 10:00:00,ges,435,bes,142,63,150,167,406,173,31,92,89,91,163,121,459,221
2024-12-12 10:15:00,ges,408,bes,82,63,150,158,346,160,bes,74,73,90,137,117,464,222
2024-12-12 10:30:00,ges,374,1,40,57,150,158,276,154,bes,49,57,83,127,109,461,225
2024-12-12 10:45:00,ges,342,bes,4,54,150,158,225,135,bes,38,29,76,115,113,460,224
2024-12-12 11:00:00,ges,294,bes,bes,51,150,56,190,127,1,17,6,65,93,101,461,221
2024-12-12 11:15:00,ges,238,bes,bes,49,150,34,141,108,bes,2,bes,66,82,90,458,222
2024-12-12 11:30:00,ges,201,bes,1,44,150,22,117,89,bes,bes,2,62,63,82,458,218
2024-12-12 11:45:00,ges,155,bes,1,46,50,22,111,82,bes,1,bes,63,42,67,454,216
2024-12-12 12:00:00,ges,130,bes,1,42,50,6,94,85,1,bes,2,62,32,61,451,215
2024-12-12 12:15:00,ges,126,bes,2,41,50,1,80,81,bes,8,5,61,22,57,444,216
2024-12-12 12:30:00,ges,114,6,1,36,10,8,58,77,1,5,12,62,11,52,445,221
2024-12-12 12:45:00,ges,109,8,1,24,10,bes,30,75,bes,5,1,61,11,39,444,221
2024-12-12 13:00:00,ges,111,4,bes,16,10,bes,24,72,bes,1,4,60,22,35,448,217
2024-12-12 13:15:00,ges,119,7,8,11,10,7,32,76,1,7,9,64,32,35,451,225
2024-12-12 13:30:00,ges,130,8,12,9,10,3,28,83,bes,4,12,64,48,38,454,228
2024-12-12 13:45:00,ges,138,20,16,6,10,3,24,79,1,16,1,56,42,42,455,230
2024-12-12 14:00:00,ges,145,18,8,bes,10,36,23,80,bes,18,1,60,36,46,448,230
2024-12-12 14:15:00,ges,163,15,8,7,10,36,34,91,bes,23,2,59,33,47,452,231
2024-12-12 14:30:00,ges,163,14,11,10,10,36,47,93,bes,23,6,61,38,55,446,231
2024-12-12 14:45:00,ges,165,bes,3,15,10,36,42,94,2,13,5,65,36,49,450,237
2024-12-12 15:00:00,ges,164,bes,1,13,10,36,36,91,bes,13,9,71,36,49,451,236
2024-12-12 15:15:00,ges,152,bes,1,14,10,36,33,97,bes,12,bes,82,17,53,453,245
2024-12-12 15:30:00,ges,145,bes,16,20,10,36,41,104,bes,5,2,92,19,62,456,251
2024-12-12 15:45:00,ges,132,bes,20,22,10,36,45,105,1,16,11,92,1,63,455,259
2024-12-12 16:00:00,ges,125,bes,4,21,50,36,49,103,bes,11,11,86,bes,56,452,258
2024-12-12 16:15:00,ges,118,1,1,11,50,36,52,104,3,21,1,87,5,47,444,267
2024-12-12 16:30:00,ges,110,bes,1,6,50,36,37,108,2,25,1,86,16,45,439,271
2024-12-12 16:45:00,ges,105,bes,bes,8,50,36,21,100,2,18,1,84,20,43,446,277
2024-12-12 17:00:00,ges,90,bes,1,13,50,36,37,92,4,24,bes,86,16,48,434,282
2024-12-12 17:15:00,ges,94,bes,4,14,50,36,35,85,19,25,1,91,bes,43,430,284
2024-12-12 17:30:00,ges,111,bes,bes,14,50,36,50,90,15,17,4,91,6,31,430,288
2024-12-12 17:45:00,ges,111,bes,1,19,50,36,63,88,7,22,1,88,2,30,430,287
2024-12-12 18:00:00,ges,116,bes,1,20,50,36,64,85,8,25,5,82,13,23,423,290
2024-12-12 18:15:00,ges,126,bes,2,31,50,36,82,96,9,29,9,79,16,15,409,291
2024-12-12 18:30:00,ges,154,bes,bes,31,50,36,96,103,14,51,13,78,19,19,403,290
2024-12-12 18:45:00,ges,171,bes,1,32,50,36,128,105,18,63,11,69,19,22,391,292
2024-12-12 19:00:00,ges,182,bes,22,36,50,36,167,109,27,77,5,60,17,21,375,291
2024-12-12 19:15:00,ges,216,bes,37,40,50,36,207,122,40,91,6,62,32,27,354,290
2024-12-12 19:30:00,ges,253,24,49,49,50,36,242,132,41,111,12,65,44,30,339,289
2024-12-12 19:45:00,ges,283,27,55,56,50,36,288,147,50,123,30,72,56,39,331,285
2024-12-12 20:00:00,ges,311,38,93,60,50,36,337,154,72,136,53,78,69,46,322,285
2024-12-12 20:15:00,ges,341,49,126,63,50,36,394,170,95,169,71,88,87,55,324,286
2024-12-12 20:30:00,ges,381,64,166,63,50,36,461,190,107,184,112,90,111,73,318,287
2024-12-12 20:45:00,ges,426,72,194,63,50,ges,496,195,117,186,122,94,131,81,316,288
2024-12-12 21:00:00,ges,447,78,207,ges,ges,ges,520,ges,127,186,131,95,140,91,324,290
2024-12-12 21:15:00,ges,467,bes,225,ges,ges,ges,539,ges,131,187,137,97,150,94,327,291
2024-12-12 21:30:00,ges,483,bes,241,ges,ges,ges,557,ges,136,187,151,115,160,116,333,292
2024-12-12 21:45:00,ges,503,bes,255,ges,ges,ges,577,ges,141,187,173,126,176,121,338,292
2024-12-12 22:00:00,ges,545,bes,269,ges,ges,ges,610,ges,148,187,182,133,189,124,359,297
2024-12-12 22:15:00,ges,563,ges,282,ges,ges,ges,624,ges,156,187,188,135,195,132,402,302
2024-12-12 22:30:00,ges,584,ges,296,ges,ges,ges,635,ges,160,187,201,136,201,135,407,303
2024-12-12 22:45:00,ges,599,ges,308,ges,ges,ges,649,ges,161,187,209,141,208,137,430,305
2024-12-12 23:00:00,ges,612,ges,327,ges,ges,ges,658,ges,162,187,213,142,219,140,468,309
2024-12-12 23:15:00,ges,628,ges,333,ges,ges,ges,668,ges,157,187,218,147,224,143,479,311
2024-12-12 23:30:00,ges,635,ges,335,ges,ges,ges,673,ges,157,187,222,148,227,147,493,312
2024-12-12 23:45:00,ges,636,ges,339,ges,ges,ges,673,ges,157,187,223,151,230,149,509,313
2024-12-19 00:00:00,ges,633,ges,352,ges,ges,ges,688,ges,160,187,223,181,313,205,546,317
2024-12-19 00:15:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,548,318
2024-12-19 00:30:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,548,318
2024-12-19 00:45:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 01:00:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,317
2024-12-19 01:15:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,317
2024-12-19 01:30:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,317
2024-12-19 01:45:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 02:00:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 02:15:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 02:30:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 02:45:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 03:00:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 03:15:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 03:30:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 03:45:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 04:00:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 04:15:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 04:30:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 04:45:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,550,318
2024-12-19 05:00:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,551,319
2024-12-19 05:15:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,551,319
2024-12-19 05:30:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,551,317
2024-12-19 05:45:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,551,317
2024-12-19 06:00:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,551,314
2024-12-19 06:15:00,ges,635,ges,353,ges,ges,ges,689,ges,161,187,223,181,313,205,551,310
2024-12-19 06:30:00,ges,633,ges,352,ges,ges,ges,684,ges,161,187,224,168,319,200,548,300
2024-12-19 06:45:00,ges,631,ges,346,ges,ges,ges,685,ges,161,187,222,166,317,197,545,289
2024-12-19 07:00:00,ges,627,178,343,63,80,ges,681,236,161,187,223,164,315,200,535,281
2024-12-19 07:15:00,ges,621,178,333,63,80,360,675,233,162,169,221,165,306,199,530,273
2024-12-19 07:30:00,ges,614,175,331,63,80,360,670,234,162,168,219,175,296,195,523,267
2024-12-19 07:45:00,ges,604,172,323,63,80,360,656,232,162,166,213,172,285,191,518,263
2024-12-19 08:00:00,ges,586,160,309,63,80,360,631,228,151,162,210,170,261,193,516,258
2024-12-19 08:15:00,ges,574,153,293,63,80,360,617,226,139,160,201,165,252,190,502,254
2024-12-19 08:30:00,ges,555,144,277,63,80,360,596,222,138,156,189,163,255,183,494,249
2024-12-19 08:45:00,ges,529,133,259,63,80,360,577,213,135,155,176,158,245,179,486,237
2024-12-19 09:00:00,ges,513,104,236,63,80,360,550,200,114,160,166,156,234,176,485,233
2024-12-19 09:15:00,ges,489,86,219,63,80,360,527,199,99,159,159,149,222,177,479,234
2024-12-19 09:30:00,ges,467,75,194,63,80,360,491,190,89,151,144,145,208,161,479,237
2024-12-19 09:45:00,ges,446,50,138,63,80,360,439,176,67,143,112,145,190,153,475,231
2024-12-19 10:00:00,ges,431,bes,96,63,80,360,384,160,38,141,87,144,167,145,465,232
2024-12-19 10:15:00,ges,407,bes,38,63,80,360,321,151,bes,136,60,139,144,147,447,233
2024-12-19 10:30:00,ges,367,bes,2,63,80,200,266,131,bes,119,41,128,127,147,437,233
2024-12-19 10:45:00,ges,315,bes,1,63,80,200,221,123,bes,104,13,121,106,144,428,232
2024-12-19 11:00:00,ges,246,bes,bes,63,80,200,180,110,1,93,bes,111,100,138,428,230
2024-12-19 11:15:00,ges,197,bes,1,63,80,100,142,111,bes,78,7,105,88,131,425,228
2024-12-19 11:30:00,ges,170,bes,1,57,80,50,115,100,1,72,ges,111,73,129,418,226
2024-12-19 11:45:00,ges,152,1,3,54,80,50,91,106,2,59,3,115,64,120,419,225
2024-12-19 12:00:00,ges,131,bes,bes,50,80,50,79,110,bes,48,bes,118,71,120,420,220
2024-12-19 12:15:00,ges,136,bes,3,49,80,50,89,121,bes,59,2,123,83,110,423,221
2024-12-19 12:30:00,ges,141,bes,7,49,80,50,81,125,bes,59,2,122,85,104,424,222
2024-12-19 12:45:00,ges,149,0,bes,49,80,50,83,117,1,74,10,122,81,104,423,228
2024-12-19 13:00:00,ges,166,bes,11,51,80,50,76,115,1,79,19,124,104,109,446,231
2024-12-19 13:15:00,ges,185,bes,7,47,30,50,81,112,1,76,16,121,100,108,448,232
2024-12-19 13:30:00,ges,208,bes,2,47,30,50,91,114,bes,65,14,123,104,106,454,232
2024-12-19 13:45:00,ges,220,15,2,39,30,50,105,116,bes,69,14,117,99,103,461,229
2024-12-19 14:00:00,ges,223,3,3,37,30,50,88,115,1,74,15,110,96,114,457,226
2024-12-19 14:15:00,ges,222,11,8,34,30,50,89,115,bes,75,12,103,100,113,459,228
2024-12-19 14:30:00,ges,224,5,13,34,30,50,116,117,bes,76,1,107,96,118,457,232
2024-12-19 14:45:00,ges,235,3,bes,34,30,50,125,123,2,74,1,115,100,122,462,236
2024-12-19 15:00:00,ges,240,4,12,35,30,50,132,124,bes,79,7,116,97,130,456,240
2024-12-19 15:15:00,ges,242,13,8,35,30,50,123,124,bes,74,19,117,101,125,458,243
2024-12-19 15:30:00,ges,252,1,11,33,30,50,111,126,1,82,14,124,103,124,461,245
2024-12-19 15:45:00,ges,255,bes,6,33,30,50,125,120,bes,80,13,121,92,124,463,259
2024-12-19 16:00:00,ges,250,bes,10,39,30,50,112,128,bes,96,9,113,91,112,462,270
2024-12-19 16:15:00,ges,253,bes,15,41,30,50,112,116,bes,100,3,106,91,116,462,276
2024-12-19 16:30:00,ges,269,10,7,42,30,50,111,118,bes,103,6,105,101,115,463,278
2024-12-19 16:45:00,ges,291,11,15,45,30,50,109,121,bes,93,2,106,101,128,462,281
2024-12-19 17:00:00,ges,299,15,10,44,30,50,114,118,bes,98,3,107,116,128,454,287
2024-12-19 17:15:00,ges,297,4,bes,46,30,50,110,126,bes,98,4,101,121,125,452,292
2024-12-19 17:30:00,ges,289,4,3,46,30,50,103,127,1,93,7,90,126,125,447,295
2024-12-19 17:45:00,ges,299,8,1,48,30,50,108,127,bes,99,12,84,134,126,438,296
2024-12-19 18:00:00,ges,302,bes,6,55,30,50,113,125,bes,103,16,83,126,120,426,296
2024-12-19 18:15:00,ges,305,bes,2,58,30,50,132,134,1,116,14,82,125,119,422,297
2024-12-19 18:30:00,ges,321,8,4,59,30,50,146,142,1,127,13,84,121,116,410,302
2024-12-19 18:45:00,ges,327,1,14,63,30,50,172,147,bes,141,12,85,132,117,405,302
2024-12-19 19:00:00,ges,342,13,25,63,30,50,207,156,12,157,27,87,140,119,397,302
2024-12-19 19:15:00,ges,369,20,35,63,30,50,236,166,24,169,36,89,153,122,385,302
2024-12-19 19:30:00,ges,386,30,53,63,30,50,268,171,46,183,44,92,170,132,358,303
2024-12-19 19:45:00,ges,409,40,58,63,30,50,318,187,58,187,60,104,179,137,338,304
2024-12-19 20:00:00,ges,430,53,80,63,30,50,350,196,71,187,81,111,199,146,307,305
2024-12-19 20:15:00,ges,461,68,126,63,30,50,418,ges,105,187,121,113,220,157,297,306
2024-12-19 20:30:00,ges,486,85,156,63,30,50,479,ges,122,187,150,127,232,167,307,306
2024-12-19 20:45:00,ges,511,99,182,63,30,50,522,ges,131,187,159,124,242,168,314,308
2024-12-19 21:00:00,ges,528,107,211,63,ges,50,547,ges,138,187,162,118,248,171,312,307
2024-12-19 21:15:00,ges,543,116,226,63,ges,ges,564,ges,141,187,174,124,259,175,321,307
2024-12-19 21:30:00,ges,554,126,244,ges,ges,ges,577,ges,145,187,176,136,265,184,335,307
2024-12-19 21:45:00,ges,569,132,256,ges,ges,ges,596,ges,148,187,186,142,276,194,351,307
2024-12-19 22:00:00,ges,577,146,268,ges,ges,ges,613,ges,156,187,192,148,284,197,373,309
2024-12-19 22:15:00,ges,590,ges,281,ges,ges,ges,632,ges,156,187,197,153,290,203,390,309
2024-12-19 22:30:00,ges,600,ges,291,ges,ges,ges,645,ges,158,187,204,157,293,207,399,311
2024-12-19 22:45:00,ges,604,ges,302,ges,ges,ges,649,ges,159,187,208,158,297,208,451,315
2024-12-19 23:00:00,ges,620,ges,322,ges,ges,ges,660,ges,161,187,211,165,309,210,507,317
2024-12-19 23:15:00,ges,632,ges,332,ges,ges,ges,668,ges,161,187,213,170,320,214,516,317
2024-12-19 23:30:00,ges,634,ges,340,ges,ges,ges,677,ges,161,187,212,169,326,215,516,318
2024-12-19 23:45:00,ges,637,ges,343,ges,ges,ges,683,ges,161,187,215,169,327,216,518,318
2024-12-26 00:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,211,410,273,513,322
2024-12-26 00:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,533,324
2024-12-26 00:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,532,326
2024-12-26 00:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,533,325
2024-12-26 01:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,533,324
2024-12-26 01:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,535,324
2024-12-26 01:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,549,325
2024-12-26 01:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,552,325
2024-12-26 02:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,558,325
2024-12-26 02:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,562,326
2024-12-26 02:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,562,326
2024-12-26 02:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,562,326
2024-12-26 03:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,562,326
2024-12-26 03:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,562,328
2024-12-26 03:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,562,330
2024-12-26 03:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,564,330
2024-12-26 04:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,330
2024-12-26 04:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,330
2024-12-26 04:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,330
2024-12-26 04:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,330
2024-12-26 05:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,330
2024-12-26 05:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 05:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 05:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 06:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 06:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 06:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 06:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 07:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 07:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,331
2024-12-26 07:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,332
2024-12-26 07:45:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,332
2024-12-26 08:00:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,565,332
2024-12-26 08:15:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,564,332
2024-12-26 08:30:00,ges,665,ges,359,ges,ges,ges,687,ges,160,170,265,212,410,273,564,332
2024-12-26 08:45:00,ges,664,ges,361,ges,ges,ges,685,ges,160,170,262,202,412,268,564,332
2024-12-26 09:00:00,ges,663,ges,361,ges,ges,ges,685,ges,160,170,257,204,412,266,564,332
2024-12-26 09:15:00,ges,657,ges,360,ges,ges,ges,680,ges,160,170,255,204,412,264,564,331
2024-12-26 09:30:00,ges,642,ges,359,ges,ges,ges,676,ges,160,170,249,203,409,265,563,331
2024-12-26 09:45:00,ges,631,ges,359,ges,ges,ges,668,ges,160,170,245,198,413,261,563,331
